longitude,latitude,timestamp
-74.18989,40.69896,2023-12-10T08:39:10Z
-74.19002,40.6989,2023-12-10T08:39:10Z
-74.19072,40.69861,2023-12-10T08:39:14Z
-74.19076,40.69859,2023-12-10T08:39:15Z
-74.19079,40.69855,2023-12-10T08:39:15Z
-74.19079,40.69855,2023-12-10T08:39:15Z
-74.19052,40.69847,2023-12-10T08:39:16Z
-74.19052,40.69847,2023-12-10T08:39:16Z
-74.19085,40.69789,2023-12-10T08:39:21Z
-74.19116,40.69736,2023-12-10T08:39:25Z
-74.19116,40.69726,2023-12-10T08:39:25Z
-74.19117,40.69715,2023-12-10T08:39:26Z
-74.19133,40.69689,2023-12-10T08:39:28Z
-74.19134,40.69687,2023-12-10T08:39:28Z
-74.19134,40.69687,2023-12-10T08:39:28Z
-74.19134,40.69687,2023-12-10T08:39:28Z
-74.19143,40.69672,2023-12-10T08:39:29Z
-74.19143,40.69651,2023-12-10T08:39:31Z
-74.19169,40.69607,2023-12-10T08:39:34Z
-74.19169,40.69607,2023-12-10T08:39:34Z
-74.19232,40.69629,2023-12-10T08:39:37Z
-74.19253,40.69636,2023-12-10T08:39:38Z
-74.19301,40.69652,2023-12-10T08:39:41Z
-74.19305,40.69654,2023-12-10T08:39:41Z
-74.19305,40.69654,2023-12-10T08:39:41Z
-74.19389,40.69499,2023-12-10T08:39:52Z
-74.19389,40.69499,2023-12-10T08:39:52Z
-74.19389,40.69499,2023-12-10T08:39:52Z
-74.19305,40.69654,2023-12-10T08:40:04Z
-74.19305,40.69654,2023-12-10T08:40:04Z
-74.19301,40.69652,2023-12-10T08:40:04Z
-74.19253,40.69636,2023-12-10T08:40:07Z
-74.19232,40.69629,2023-12-10T08:40:08Z
-74.19169,40.69607,2023-12-10T08:40:11Z
-74.19169,40.69607,2023-12-10T08:40:11Z
-74.19154,40.69632,2023-12-10T08:40:13Z
-74.19154,40.69632,2023-12-10T08:40:13Z
-74.19154,40.69632,2023-12-10T08:40:13Z
-74.19143,40.69651,2023-12-10T08:40:14Z
-74.19115,40.697,2023-12-10T08:40:18Z
-74.19115,40.697,2023-12-10T08:40:18Z
-74.19115,40.697,2023-12-10T08:40:18Z
-74.19089,40.69745,2023-12-10T08:40:21Z
-74.1907,40.69769,2023-12-10T08:40:23Z
-74.19052,40.69782,2023-12-10T08:40:24Z
-74.19032,40.69789,2023-12-10T08:40:26Z
-74.19011,40.69792,2023-12-10T08:40:27Z
-74.18986,40.69787,2023-12-10T08:40:28Z
-74.1897,40.69782,2023-12-10T08:40:29Z
-74.18961,40.69775,2023-12-10T08:40:29Z
-74.1896,40.69769,2023-12-10T08:40:30Z
-74.18961,40.69761,2023-12-10T08:40:30Z
-74.18961,40.69756,2023-12-10T08:40:31Z
-74.18979,40.69647,2023-12-10T08:40:38Z
-74.1898,40.69642,2023-12-10T08:40:38Z
-74.1898,40.69637,2023-12-10T08:40:39Z
-74.1898,40.69632,2023-12-10T08:40:39Z
-74.18979,40.69627,2023-12-10T08:40:39Z
-74.18977,40.69622,2023-12-10T08:40:40Z
-74.18975,40.69616,2023-12-10T08:40:40Z
-74.18972,40.69611,2023-12-10T08:40:41Z
-74.18969,40.69607,2023-12-10T08:40:41Z
-74.18964,40.69602,2023-12-10T08:40:41Z
-74.18935,40.6957,2023-12-10T08:40:44Z
-74.18931,40.69566,2023-12-10T08:40:44Z
-74.18927,40.69561,2023-12-10T08:40:45Z
-74.18924,40.69557,2023-12-10T08:40:45Z
-74.18921,40.69552,2023-12-10T08:40:45Z
-74.18919,40.69547,2023-12-10T08:40:46Z
-74.18917,40.69542,2023-12-10T08:40:46Z
-74.18915,40.69537,2023-12-10T08:40:46Z
-74.18914,40.69533,2023-12-10T08:40:47Z
-74.18914,40.69528,2023-12-10T08:40:47Z
-74.18913,40.69523,2023-12-10T08:40:47Z
-74.18914,40.69517,2023-12-10T08:40:48Z
-74.18915,40.69512,2023-12-10T08:40:48Z
-74.18916,40.69505,2023-12-10T08:40:48Z
-74.18917,40.69498,2023-12-10T08:40:49Z
-74.18919,40.6949,2023-12-10T08:40:49Z
-74.18925,40.6947,2023-12-10T08:40:51Z
-74.18953,40.6942,2023-12-10T08:40:54Z
-74.18965,40.69399,2023-12-10T08:40:56Z
-74.19071,40.69223,2023-12-10T08:41:09Z
-74.19093,40.69185,2023-12-10T08:41:12Z
-74.19093,40.69185,2023-12-10T08:41:12Z
-74.19093,40.69185,2023-12-10T08:41:12Z
-74.19115,40.69149,2023-12-10T08:41:14Z
-74.19118,40.69145,2023-12-10T08:41:15Z
-74.19148,40.69095,2023-12-10T08:41:18Z
-74.19152,40.69089,2023-12-10T08:41:19Z
-74.19162,40.69072,2023-12-10T08:41:20Z
-74.19164,40.69069,2023-12-10T08:41:20Z
-74.19168,40.69061,2023-12-10T08:41:21Z
-74.19175,40.69049,2023-12-10T08:41:22Z
-74.19186,40.69028,2023-12-10T08:41:23Z
-74.19197,40.69008,2023-12-10T08:41:25Z
-74.19206,40.68989,2023-12-10T08:41:26Z
-74.19227,40.68946,2023-12-10T08:41:29Z
-74.19227,40.68946,2023-12-10T08:41:29Z
-74.19233,40.68931,2023-12-10T08:41:30Z
-74.19233,40.68931,2023-12-10T08:41:30Z
-74.19233,40.68931,2023-12-10T08:41:30Z
-74.19236,40.68925,2023-12-10T08:41:30Z
-74.19245,40.68904,2023-12-10T08:41:32Z
-74.19254,40.68883,2023-12-10T08:41:33Z
-74.19261,40.68862,2023-12-10T08:41:35Z
-74.19268,40.68841,2023-12-10T08:41:36Z
-74.19273,40.68826,2023-12-10T08:41:37Z
-74.19273,40.68826,2023-12-10T08:41:37Z
-74.19282,40.6881,2023-12-10T08:41:38Z
-74.19282,40.6881,2023-12-10T08:41:38Z
-74.19286,40.68807,2023-12-10T08:41:39Z
-74.19291,40.68804,2023-12-10T08:41:39Z
-74.19295,40.68801,2023-12-10T08:41:39Z
-74.193,40.68798,2023-12-10T08:41:40Z
-74.19306,40.68796,2023-12-10T08:41:40Z
-74.19311,40.68794,2023-12-10T08:41:40Z
-74.19316,40.68793,2023-12-10T08:41:41Z
-74.19321,40.68792,2023-12-10T08:41:41Z
-74.19327,40.68791,2023-12-10T08:41:41Z
-74.19331,40.68791,2023-12-10T08:41:41Z
-74.19355,40.68793,2023-12-10T08:41:43Z
-74.19355,40.68793,2023-12-10T08:41:43Z
-74.19361,40.68794,2023-12-10T08:41:43Z
-74.19366,40.68796,2023-12-10T08:41:43Z
-74.19369,40.68797,2023-12-10T08:41:43Z
-74.19372,40.68798,2023-12-10T08:41:44Z
-74.19374,40.688,2023-12-10T08:41:44Z
-74.19375,40.68802,2023-12-10T08:41:44Z
-74.19377,40.68805,2023-12-10T08:41:44Z
-74.19377,40.68807,2023-12-10T08:41:44Z
-74.19378,40.6881,2023-12-10T08:41:44Z
-74.19377,40.68812,2023-12-10T08:41:45Z
-74.19376,40.68815,2023-12-10T08:41:45Z
-74.19375,40.68817,2023-12-10T08:41:45Z
-74.19373,40.68819,2023-12-10T08:41:45Z
-74.19371,40.6882,2023-12-10T08:41:45Z
-74.19368,40.68822,2023-12-10T08:41:45Z
-74.19368,40.68822,2023-12-10T08:41:45Z
-74.19357,40.68824,2023-12-10T08:41:46Z
-74.19346,40.68825,2023-12-10T08:41:46Z
-74.19336,40.68827,2023-12-10T08:41:47Z
-74.19327,40.68827,2023-12-10T08:41:47Z
-74.19317,40.68828,2023-12-10T08:41:48Z
-74.19308,40.68829,2023-12-10T08:41:48Z
-74.193,40.68828,2023-12-10T08:41:49Z
-74.19292,40.68828,2023-12-10T08:41:49Z
-74.19284,40.68828,2023-12-10T08:41:50Z
-74.19276,40.68827,2023-12-10T08:41:50Z
-74.19268,40.68826,2023-12-10T08:41:50Z
-74.19226,40.68819,2023-12-10T08:41:53Z
-74.19218,40.68817,2023-12-10T08:41:53Z
-74.19212,40.68817,2023-12-10T08:41:53Z
-74.19205,40.68817,2023-12-10T08:41:54Z
-74.19199,40.68817,2023-12-10T08:41:54Z
-74.19193,40.68818,2023-12-10T08:41:54Z
-74.19188,40.68819,2023-12-10T08:41:55Z
-74.19182,40.68821,2023-12-10T08:41:55Z
-74.19177,40.68823,2023-12-10T08:41:55Z
-74.19172,40.68826,2023-12-10T08:41:56Z
-74.19168,40.68829,2023-12-10T08:41:56Z
